W_PCT_DIFF,PTS_DIFF,FG_PCT_DIFF,FG3_PCT_DIFF,REB_DIFF,AST_DIFF,TOV_DIFF,PLUS_MINUS_DIFF,A_WIN
0.0,14,-0.05099999999999999,0.015000000000000013,46,-17,-18.0,-8.0,1
0.14099999999999996,1386,0.02799999999999997,-0.009000000000000008,532,291,159.0,-10.0,1
0.14099999999999996,1386,0.02799999999999997,-0.009000000000000008,532,291,159.0,-10.0,1
-0.14099999999999996,-1386,-0.02799999999999997,0.009000000000000008,-532,-291,-159.0,10.0,0
-0.14099999999999996,-1386,-0.02799999999999997,0.009000000000000008,-532,-291,-159.0,10.0,1
-0.14099999999999996,-1386,-0.02799999999999997,0.009000000000000008,-532,-291,-159.0,10.0,0
0.562,1794,0.020999999999999963,0.024999999999999967,720,428,271.0,186.0,1
0.562,1794,0.020999999999999963,0.024999999999999967,720,428,271.0,186.0,0
-0.562,-1794,-0.020999999999999963,-0.024999999999999967,-720,-428,-271.0,-186.0,0
0.562,1794,0.020999999999999963,0.024999999999999967,720,428,271.0,186.0,1
-0.562,-1794,-0.020999999999999963,-0.024999999999999967,-720,-428,-271.0,-186.0,1
-0.562,-1794,-0.020999999999999963,-0.024999999999999967,-720,-428,-271.0,-186.0,0
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,1
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,1
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,0
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,0
0.298,1665,0.05099999999999999,0.069,632,440,221.0,126.0,1
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,1
-0.298,-1665,-0.05099999999999999,-0.069,-632,-440,-221.0,-126.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,0
-0.09799999999999998,-916,-0.007000000000000006,-0.008000000000000007,-367,-236,-93.0,-43.0,0
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,1
0.09799999999999998,916,0.007000000000000006,0.008000000000000007,367,236,93.0,43.0,1
-0.09799999999999998,-916,-0.007000000000000006,-0.008000000000000007,-367,-236,-93.0,-43.0,0
0.467,1825,0.062,0.01699999999999996,636,430,216.0,77.0,1
-0.467,-1825,-0.062,-0.01699999999999996,-636,-430,-216.0,-77.0,1
-0.467,-1825,-0.062,-0.01699999999999996,-636,-430,-216.0,-77.0,0
-0.467,-1825,-0.062,-0.01699999999999996,-636,-430,-216.0,-77.0,0
0.467,1825,0.062,0.01699999999999996,636,430,216.0,77.0,0
0.467,1825,0.062,0.01699999999999996,636,430,216.0,77.0,1
-0.588,-1457,-0.057999999999999996,-0.07700000000000001,-585,-315,-189.0,-132.0,1
